-------------------------------------------------
Memory Layout Global Parameters:
/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels:
 Mapped to UserSet/Get/Apply Configuration Device[8]
-------------------------------------------------
This device:
;UserSet/GetConfig Parameters:
;;Nb. of Address Bits = 8
;;Nb. of Data Bits = 8
;;Nb. of 8-bits Words  = 186
;;Available Bit Size  = 1488 bits
;;Used Bit Size  = 1488 bits
;Associated UserSet on CHANNEL_DAQ, Index = 1
;;Associated UserSet Error [0] =  Address set for user set config command 'CHANNEL_DAQ' (User Set Index '1') is greater than allowed nb of words in FPGA
;Associated UserGetCmd on CHANNEL_DAQ, Index = 1
;Associated Reset Variable on Direct Parameters = AdcFsmConfLock
;Blocks Transfer Allowed
-------------------------------------------------
Variables Layout:

Order;Check;Start Index;Next Index;Tree Name;Name;Bit Size;Min;Max;MSB First;Active Low;Default;Description;Comment
264;;338;354;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC1/Thresholds/BaselineDAC/HG;HG;16;0;65535;;;32768;High Gain DAC baseline set (16-bits [0-65535]);MSb=354, LSb=338
265;;354;370;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC1/Thresholds/BaselineDAC/LG;LG;16;0;65535;;;32768;Low Gain DAC baseline set (16-bits [0-65535]);MSb=370, LSb=354
266;;370;371;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC1/Thresholds/BaselineDAC/HG_ApplyEn;HG_ApplyEn;1;0;1;;;1;Enable HG baseline DAC set during apply cycle;
267;;371;372;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC1/Thresholds/BaselineDAC/LG_ApplyEn;LG_ApplyEn;1;0;1;;;1;Enable LG baseline DAC set during apply cycle;
268;;372;373;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel0/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
269;;373;374;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel1/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
270;;374;375;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel2/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
271;;375;376;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel3/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
272;;376;377;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel4/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
273;;377;378;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel5/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
274;;378;379;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel6/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
275;;379;380;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel7/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
276;;380;381;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel8/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
277;;381;382;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel9/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
278;;382;383;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel10/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
279;;383;384;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel11/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
280;;384;385;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel12/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
281;;385;386;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel13/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
282;;386;387;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel14/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
283;;387;388;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel15/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
284;;388;389;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel16/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
285;;389;390;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel17/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
286;;390;391;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel18/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
287;;391;392;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel19/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
288;;392;393;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel20/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
289;;393;394;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel21/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
290;;394;395;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel22/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
291;;395;396;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel23/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
292;;396;397;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel24/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
293;;397;398;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel25/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
294;;398;399;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel26/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
295;;399;400;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel27/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
296;;400;401;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel28/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
297;;401;402;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel29/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
298;;402;403;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel30/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
299;;403;404;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel31/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
300;;404;405;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel0/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
301;;405;406;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel1/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
302;;406;407;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel2/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
303;;407;408;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel3/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
304;;408;409;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel4/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
305;;409;410;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel5/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
306;;410;411;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel6/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
307;;411;412;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel7/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
308;;412;413;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel8/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
309;;413;414;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel9/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
310;;414;415;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel10/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
311;;415;416;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel11/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
312;;416;417;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel12/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
313;;417;418;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel13/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
314;;418;419;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel14/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
315;;419;420;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel15/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
316;;420;421;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel16/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
317;;421;422;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel17/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
318;;422;423;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel18/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
319;;423;424;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel19/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
320;;424;425;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel20/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
321;;425;426;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel21/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
322;;426;427;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel22/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
323;;427;428;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel23/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
324;;428;429;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel24/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
325;;429;430;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel25/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
326;;430;431;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel26/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
327;;431;432;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel27/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
328;;432;433;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel28/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
329;;433;434;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel29/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
330;;434;435;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel30/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
331;;435;436;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel31/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
332;;436;437;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel0/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
333;;437;438;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel1/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
334;;438;439;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel2/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
335;;439;440;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel3/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
336;;440;441;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel4/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
337;;441;442;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel5/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
338;;442;443;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel6/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
339;;443;444;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel7/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
340;;444;445;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel8/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
341;;445;446;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel9/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
342;;446;447;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel10/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
343;;447;448;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel11/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
344;;448;449;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel12/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
345;;449;450;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel13/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
346;;450;451;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel14/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
347;;451;452;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel15/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
348;;452;453;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel16/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
349;;453;454;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel17/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
350;;454;455;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel18/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
351;;455;456;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel19/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
352;;456;457;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel20/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
353;;457;458;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel21/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
354;;458;459;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel22/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
355;;459;460;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel23/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
356;;460;461;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel24/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
357;;461;462;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel25/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
358;;462;463;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel26/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
359;;463;464;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel27/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
360;;464;465;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel28/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
361;;465;466;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel29/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
362;;466;467;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel30/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
363;;467;468;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel31/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
364;;468;469;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel0/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
365;;469;470;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel1/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
366;;470;471;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel2/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
367;;471;472;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel3/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
368;;472;473;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel4/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
369;;473;474;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel5/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
370;;474;475;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel6/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
371;;475;476;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel7/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
372;;476;477;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel8/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
373;;477;478;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel9/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
374;;478;479;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel10/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
375;;479;480;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel11/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
376;;480;481;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel12/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
377;;481;482;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel13/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
378;;482;483;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel14/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
379;;483;484;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel15/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
380;;484;485;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel16/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
381;;485;486;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel17/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
382;;486;487;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel18/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
383;;487;488;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel19/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
384;;488;489;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel20/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
385;;489;490;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel21/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
386;;490;491;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel22/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
387;;491;492;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel23/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
388;;492;493;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel24/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
389;;493;494;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel25/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
390;;494;495;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel26/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
391;;495;496;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel27/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
392;;496;497;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel28/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
393;;497;498;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel29/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
394;;498;499;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel30/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
395;;499;500;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Channels/Channel31/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
396;;500;512;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Thresholds/FPGA-Analog-Compare/HG;HG;12;0;4095;;;4095;High Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=512, LSb=500
397;;512;524;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Thresholds/FPGA-Analog-Compare/LG;LG;12;0;4095;;;4095;Low Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=524, LSb=512
