-------------------------------------------------
Memory Layout Global Parameters:
/FEB_CONFIG/ASICS/ASIC3:
;Mapped to DPRAM Configuration Device[3]
;DPRAM Total Size (all devices) = 16384 bits (1024 x 16-bits)
;DPRAM Total Nb. of Address lines = 10 (16-bits data width)
;DPRAM Device Selection Address lines (MSBs) = 3
;DPRAM Device Sub-area Address lines (LSBs) = 7
-------------------------------------------------
This device:
;DPRAM Device Size = 128 x 16-bits (2048 bits)
;DPRAM Device Index = 3 (on DPRAM 3-bits MSB address lines)
;DPRAM Device Arguments Length = 72 (1152 bits)
;DPRAM Device Apply Field = 255
;DPRAM Device Available Bit Size  = 2048 bits
;DPRAM Device Transferred Bit Size  = 1152 bits
;DPRAM Device Used Bit Size  = 1144 bits
-------------------------------------------------
Variables Layout:

Order;Check;Start Index;Next Index;Tree Name;Name;Bit Size;Min;Max;MSB First;Active Low;Default;Description;Comment
289;;255;249;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel18/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=255, LSb=249
290;;249;243;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel18/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=249, LSb=243
291;;243;242;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel18/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
292;;242;241;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel18/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
293;;241;240;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel18/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
294;;240;234;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel19/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=240, LSb=234
295;;234;228;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel19/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=234, LSb=228
296;;228;227;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel19/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
297;;227;226;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel19/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
298;;226;225;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel19/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
299;;225;219;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel20/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=225, LSb=219
300;;219;213;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel20/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=219, LSb=213
301;;213;212;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel20/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
302;;212;211;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel20/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
303;;211;210;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel20/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
304;;210;204;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel21/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=210, LSb=204
305;;204;198;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel21/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=204, LSb=198
306;;198;197;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel21/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
307;;197;196;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel21/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
308;;196;195;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel21/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
309;;195;189;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel22/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=195, LSb=189
310;;189;183;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel22/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=189, LSb=183
311;;183;182;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel22/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
312;;182;181;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel22/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
313;;181;180;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel22/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
314;;180;174;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel23/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=180, LSb=174
315;;174;168;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel23/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=174, LSb=168
316;;168;167;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel23/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
317;;167;166;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel23/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
318;;166;165;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel23/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
319;;165;159;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel24/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=165, LSb=159
320;;159;153;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel24/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=159, LSb=153
321;;153;152;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel24/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
322;;152;151;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel24/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
323;;151;150;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel24/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
324;;150;144;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel25/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=150, LSb=144
325;;144;138;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel25/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=144, LSb=138
326;;138;137;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel25/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
327;;137;136;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel25/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
328;;136;135;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel25/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
329;;135;129;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel26/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=135, LSb=129
330;;129;123;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel26/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=129, LSb=123
331;;123;122;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel26/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
332;;122;121;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel26/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
333;;121;120;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel26/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
334;;120;114;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel27/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=120, LSb=114
335;;114;108;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel27/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=114, LSb=108
336;;108;107;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel27/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
337;;107;106;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel27/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
338;;106;105;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel27/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
339;;105;99;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel28/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=105, LSb=99
340;;99;93;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel28/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=99, LSb=93
341;;93;92;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel28/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
342;;92;91;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel28/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
343;;91;90;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel28/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
344;;90;84;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel29/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=90, LSb=84
345;;84;78;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel29/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=84, LSb=78
346;;78;77;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel29/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
347;;77;76;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel29/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
348;;76;75;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel29/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
349;;75;69;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel30/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=75, LSb=69
350;;69;63;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel30/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=69, LSb=63
351;;63;62;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel30/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
352;;62;61;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel30/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
353;;61;60;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel30/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
354;;60;54;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel31/HG_Gain;HG_Gain;6;0;63;;;0;Preamplifier High Gain (6-bits, [0-63]);MSb=60, LSb=54
355;;54;48;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel31/LG_Gain;LG_Gain;6;0;63;;;0;Preamplifier Low Gain (6-bits, [0-63]);MSb=54, LSb=48
356;;48;47;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel31/HG_CTest;HG_CTest;1;0;1;;;0;Switch High Gain input channel to calibration input;
357;;47;46;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel31/LG_CTest;LG_CTest;1;0;1;;;0;Switch Low Gain input channel to calibration input;
358;;46;45;/FEB_CONFIG/ASICS/ASIC3/Channels/Channel31/PA_DIS;PA_DIS;1;0;1;;;0;Disable preamplifier;
359;;45;44;/FEB_CONFIG/ASICS/ASIC3/PowerModes/TempDisPP;TempDisPP;1;0;1;;;1;;
360;;44;43;/FEB_CONFIG/ASICS/ASIC3/PowerModes/TempEn;TempEn;1;0;1;;;1;;
361;;43;42;/FEB_CONFIG/ASICS/ASIC3/PowerModes/BandGapDisPP;BandGapDisPP;1;0;1;;;1;;
362;;42;41;/FEB_CONFIG/ASICS/ASIC3/PowerModes/BandGapEn;BandGapEn;1;0;1;;;1;;
363;;41;40;/FEB_CONFIG/ASICS/ASIC3/PowerModes/DAC10bEn;DAC10bEn;1;0;1;;;1;;
364;;40;39;/FEB_CONFIG/ASICS/ASIC3/PowerModes/DAC10bDisPP;DAC10bDisPP;1;0;1;;;1;;
365;;39;38;/FEB_CONFIG/ASICS/ASIC3/PowerModes/DAC10b_tEn;DAC10b_tEn;1;0;1;;;1;;
366;;38;37;/FEB_CONFIG/ASICS/ASIC3/PowerModes/DAC10b_tDisPP;DAC10b_tDisPP;1;0;1;;;1;;
367;;37;27;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/DAC10b;DAC10b;10;0;1023;;;1023;Global 10-bits DAC trigger threshold (0-1023);MSb=37, LSb=27
368;;27;17;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/DAC10b_t;DAC10b_t;10;0;1023;;;1023;Global 10-bits DAC fast trigger threshold (0-1023);MSb=27, LSb=17
369;;17;16;/FEB_CONFIG/ASICS/ASIC3/PowerModes/HG_OTAqEn;HG_OTAqEn;1;0;1;;;1;;
370;;16;15;/FEB_CONFIG/ASICS/ASIC3/PowerModes/HG_OTAqDisPP;HG_OTAqDisPP;1;0;1;;;1;;
371;;15;14;/FEB_CONFIG/ASICS/ASIC3/PowerModes/LG_OTAqEn;LG_OTAqEn;1;0;1;;;1;;
372;;14;13;/FEB_CONFIG/ASICS/ASIC3/PowerModes/LG_OTAqDisPP;LG_OTAqDisPP;1;0;1;;;1;;
373;;13;12;/FEB_CONFIG/ASICS/ASIC3/PowerModes/ProbeOTAqEn;ProbeOTAqEn;1;0;1;;;1;;
374;;12;11;/FEB_CONFIG/ASICS/ASIC3/PowerModes/ProbeOTAqDisPP;ProbeOTAqDisPP;1;0;1;;;1;;
375;;11;10;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/TestbOTAq;TestbOTAq;1;0;1;;;0;;
376;;10;9;/FEB_CONFIG/ASICS/ASIC3/PowerModes/ValEvtRxEn;ValEvtRxEn;1;0;1;;;1;;
377;;9;8;/FEB_CONFIG/ASICS/ASIC3/PowerModes/ValEvtRxDisPP;ValEvtRxDisPP;1;0;1;;;1;;
378;;8;7;/FEB_CONFIG/ASICS/ASIC3/PowerModes/RazChnRxEn;RazChnRxEn;1;0;1;;;1;;
379;;7;6;/FEB_CONFIG/ASICS/ASIC3/PowerModes/RazChnRxDisPP;RazChnRxDisPP;1;0;1;;;1;;
380;;6;5;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/EnHitMuxOut;EnHitMuxOut;1;0;1;;;0;Enable multiplexed trigger output;
381;;5;4;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/EnOR32;EnOR32;1;0;1;;;1;Enable OR32 trigger output;
382;;4;3;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/EnNOR32;EnNOR32;1;0;1;;;0;Enable NOR32 trigger output (= !OR32 if TriggerPolarity=0);
383;;3;2;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/TriggerPolarity;TriggerPolarity;1;0;1;;;0;Trigger polarity for OR32, rising edge (unchecked) or falling edge (checked);
384;;2;1;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/EnNOR32_t;EnNOR32_t;1;0;1;;;0;Enable NOR32 fast trigger output (= !OR32t);
385;;1;0;/FEB_CONFIG/ASICS/ASIC3/GlobalControl/En32Trigger;En32Trigger;1;0;1;;;1;Enable all 32 individual trigger outputs;
